x,t,u
0.6981317007977318,0.10400000000000001,0.5932506747255258
0.6981317007977318,0.105,0.5928020042863631
0.6981317007977318,0.106,0.5923538529950118
0.6981317007977318,0.107,0.5919062205391548
0.6981317007977318,0.108,0.5914591066033623
0.6981317007977318,0.109,0.5910125108691208
0.6981317007977318,0.11,0.5905664330148606
0.6981317007977318,0.111,0.5901208727159842
0.6981317007977318,0.112,0.5896758296448945
0.6981317007977318,0.113,0.589231303471022
0.6981317007977318,0.114,0.5887872938608528
0.6981317007977318,0.115,0.5883438004779559
0.6981317007977318,0.116,0.5879008229830102
0.6981317007977318,0.117,0.587458361033832
0.6981317007977318,0.11800000000000001,0.5870164142854016
0.6981317007977318,0.11900000000000001,0.5865749823898904
0.6981317007977318,0.12,0.5861340649966867
0.6981317007977318,0.121,0.5856936617524233
0.6981317007977318,0.122,0.5852537723010027
0.6981317007977318,0.123,0.5848143962836239
0.6981317007977318,0.124,0.5843755333388078
0.6981317007977318,0.125,0.5839371831024236
0.6981317007977318,0.126,0.583499345207714
0.6981317007977318,0.127,0.5830620192853206
0.6981317007977318,0.128,0.5826252049633098
0.6981317007977318,0.129,0.5821889018671972
0.6981317007977318,0.13,0.5817531096199728
0.6981317007977318,0.131,0.5813178278421265
0.6981317007977318,0.132,0.5808830561516717
0.6981317007977318,0.133,0.5804487941641707
0.6981317007977318,0.134,0.5800150414927588
0.6981317007977318,0.135,0.5795817977481685
0.6981317007977318,0.136,0.5791490625387534
0.6981317007977318,0.137,0.5787168354705124
0.6981317007977318,0.138,0.5782851161471135
0.6981317007977318,0.139,0.5778539041699171
0.6981317007977318,0.14,0.5774231991379997
0.6981317007977318,0.14100000000000001,0.576993000648177
0.6981317007977318,0.14200000000000002,0.5765633082950278
0.6981317007977318,0.14300000000000002,0.5761341216709158
0.6981317007977318,0.14400000000000002,0.5757054403660137
0.6981317007977318,0.145,0.575277263968325
0.6981317007977318,0.146,0.5748495920637072
0.6981317007977318,0.147,0.574422424235894
0.6981317007977318,0.148,0.5739957600665173
0.6981317007977318,0.149,0.5735695991351301
0.6981317007977318,0.15,0.5731439410192276
0.6981317007977318,0.151,0.57271878529427
0.6981317007977318,0.152,0.5722941315337033
0.6981317007977318,0.153,0.5718699793089818
0.6981317007977318,0.154,0.5714463281895885
0.6981317007977318,0.155,0.5710231777430576
0.6981317007977318,0.156,0.5706005275349944
0.6981317007977318,0.157,0.5701783771290974
0.6981317007977318,0.158,0.5697567260871786
0.6981317007977318,0.159,0.5693355739691845
0.6981317007977318,0.16,0.5689149203332166
0.6981317007977318,0.161,0.5684947647355515
0.6981317007977318,0.162,0.5680751067306621
0.6981317007977318,0.163,0.567655945871237
0.6981317007977318,0.164,0.5672372817082011
0.6981317007977318,0.165,0.5668191137907352
0.6981317007977318,0.166,0.566401441666296
0.6981317007977318,0.167,0.5659842648806357
0.6981317007977318,0.168,0.5655675829778215
0.6981317007977318,0.169,0.5651513955002551
0.6981317007977318,0.17,0.5647357019886918
0.6981317007977318,0.171,0.5643205019822601
0.6981317007977318,0.17200000000000001,0.5639057950184801
0.6981317007977318,0.17300000000000001,0.5634915806332829
0.6981317007977318,0.17400000000000002,0.5630778583610289
0.6981317007977318,0.17500000000000002,0.562664627734527
0.6981317007977318,0.176,0.5622518882850527
0.6981317007977318,0.177,0.5618396395423666
0.6981317007977318,0.178,0.5614278810347327
0.6981317007977318,0.179,0.5610166122889364
0.6981317007977318,0.18,0.5606058328303027
0.6981317007977318,0.181,0.5601955421827141
0.6981317007977318,0.182,0.5597857398686279
0.6981317007977318,0.183,0.5593764254090946
0.6981317007977318,0.184,0.5589675983237749
0.6981317007977318,0.185,0.5585592581309571
0.6981317007977318,0.186,0.5581514043475748
0.6981317007977318,0.187,0.5577440364892238
0.6981317007977318,0.188,0.5573371540701787
0.6981317007977318,0.189,0.5569307566034107
0.6981317007977318,0.19,0.5565248436006038
0.6981317007977318,0.191,0.5561194145721716
0.6981317007977318,0.192,0.5557144690272741
0.6981317007977318,0.193,0.5553100064738338
0.6981317007977318,0.194,0.5549060264185525
0.6981317007977318,0.195,0.5545025283669269
0.6981317007977318,0.196,0.5540995118232656
0.6981317007977318,0.197,0.553696976290704
0.6981317007977318,0.198,0.5532949212712214
0.6981317007977318,0.199,0.5528933462656557
0.7615982190520711,0.0,0.690079011482112
0.7615982190520711,0.001,0.6895678330918624
0.7615982190520711,0.002,0.6890570872672925
0.7615982190520711,0.003,0.6885467747452503
0.7615982190520711,0.004,0.688036896253673
0.7615982190520711,0.005,0.6875274525116339
0.7615982190520711,0.006,0.6870184442293887
0.7615982190520711,0.007,0.686509872108422
0.7615982190520711,0.008,0.6860017368414935
0.7615982190520711,0.009000000000000001,0.6854940391126845
0.7615982190520711,0.01,0.6849867795974437
0.7615982190520711,0.011,0.6844799589626336
0.7615982190520711,0.012,0.683973577866576
0.7615982190520711,0.013000000000000001,0.6834676369590982
0.7615982190520711,0.014,0.6829621368815786
0.7615982190520711,0.015,0.6824570782669924
0.7615982190520711,0.016,0.6819524617399572
0.7615982190520711,0.017,0.6814482879167783
0.7615982190520711,0.018000000000000002,0.680944557405494
0.7615982190520711,0.019,0.6804412708059213
0.7615982190520711,0.02,0.6799384287097006
0.7615982190520711,0.021,0.6794360317003406
0.7615982190520711,0.022,0.6789340803532639
0.7615982190520711,0.023,0.6784325752358508
0.7615982190520711,0.024,0.677931516907485
0.7615982190520711,0.025,0.6774309059195976
0.7615982190520711,0.026000000000000002,0.6769307428157119
0.7615982190520711,0.027,0.6764310281314871
0.7615982190520711,0.028,0.6759317623947637
0.7615982190520711,0.029,0.6754329461256063
0.7615982190520711,0.03,0.6749345798363487
0.7615982190520711,0.031,0.6744366640316373
0.7615982190520711,0.032,0.6739391992084746
0.7615982190520711,0.033,0.6734421858562635
0.7615982190520711,0.034,0.6729456244568502
0.7615982190520711,0.035,0.6724495154845683
0.7615982190520711,0.036000000000000004,0.6719538594062814
0.7615982190520711,0.037,0.6714586566814265
0.7615982190520711,0.038,0.6709639077620572
0.7615982190520711,0.039,0.6704696130928863
0.7615982190520711,0.04,0.669975773111329
0.7615982190520711,0.041,0.669482388247545
0.7615982190520711,0.042,0.6689894589244815
0.7615982190520711,0.043000000000000003,0.6684969855579153
0.7615982190520711,0.044,0.6680049685564952
0.7615982190520711,0.045,0.667513408321784
0.7615982190520711,0.046,0.6670223052483006
0.7615982190520711,0.047,0.6665316597235621
0.7615982190520711,0.048,0.6660414721281248
0.7615982190520711,0.049,0.6655517428356266
0.7615982190520711,0.05,0.6650624722128278
0.7615982190520711,0.051000000000000004,0.6645736606196531
0.7615982190520711,0.052000000000000005,0.6640853084092322
0.7615982190520711,0.053,0.6635974159279411
0.7615982190520711,0.054,0.663109983515443
0.7615982190520711,0.055,0.6626230115047292
0.7615982190520711,0.056,0.6621365002221594
0.7615982190520711,0.057,0.6616504499875023
0.7615982190520711,0.058,0.6611648611139763
0.7615982190520711,0.059000000000000004,0.6606797339082894
0.7615982190520711,0.06,0.6601950686706792
0.7615982190520711,0.061,0.6597108656949531
0.7615982190520711,0.062,0.6592271252685279
0.7615982190520711,0.063,0.6587438476724695
0.7615982190520711,0.064,0.6582610331815325
0.7615982190520711,0.065,0.6577786820641994
0.7615982190520711,0.066,0.6572967945827201
0.7615982190520711,0.067,0.6568153709931503
0.7615982190520711,0.068,0.6563344115453915
0.7615982190520711,0.069,0.6558539164832289
0.7615982190520711,0.07,0.6553738860443702
0.7615982190520711,0.07100000000000001,0.6548943204604846
0.7615982190520711,0.07200000000000001,0.6544152199572405
0.7615982190520711,0.073,0.6539365847543441
0.7615982190520711,0.074,0.6534584150655774
0.7615982190520711,0.075,0.6529807110988362
0.7615982190520711,0.076,0.6525034730561673
0.7615982190520711,0.077,0.652026701133807
0.7615982190520711,0.078,0.6515503955222179
0.7615982190520711,0.079,0.6510745564061265
0.7615982190520711,0.08,0.6505991839645605
0.7615982190520711,0.081,0.6501242783708854
0.7615982190520711,0.082,0.6496498397928416
0.7615982190520711,0.083,0.6491758683925816
0.7615982190520711,0.084,0.6487023643267056
0.7615982190520711,0.085,0.6482293277462989
0.7615982190520711,0.08600000000000001,0.6477567587969677
0.7615982190520711,0.08700000000000001,0.6472846576188752
0.7615982190520711,0.088,0.6468130243467778
0.7615982190520711,0.089,0.6463418591100607
0.7615982190520711,0.09,0.645871162032774
0.7615982190520711,0.091,0.6454009332336675
0.7615982190520711,0.092,0.6449311728262273
0.7615982190520711,0.093,0.6444618809187095
0.7615982190520711,0.094,0.6439930576141767
0.7615982190520711,0.095,0.6435247030105321
0.7615982190520711,0.096,0.6430568172005546
0.7615982190520711,0.097,0.6425894002719333
0.7615982190520711,0.098,0.6421224523073021
0.7615982190520711,0.099,0.641655973384274
0.7615982190520711,0.1,0.6411899635754754
0.7615982190520711,0.101,0.64072442294858
0.7615982190520711,0.10200000000000001,0.6402593515663427
0.7615982190520711,0.10300000000000001,0.6397947494866335
0.7615982190520711,0.10400000000000001,0.6393306167624709
0.7615982190520711,0.105,0.6388669534420556
0.7615982190520711,0.106,0.6384037595688032
0.7615982190520711,0.107,0.6379410351813785
0.7615982190520711,0.108,0.6374787803137271
0.7615982190520711,0.109,0.6370169949951094
0.7615982190520711,0.11,0.6365556792501327
0.7615982190520711,0.111,0.6360948330987837
0.7615982190520711,0.112,0.6356344565564613
0.7615982190520711,0.113,0.6351745496340088
0.7615982190520711,0.114,0.6347151123377454
0.7615982190520711,0.115,0.6342561446694989
0.7615982190520711,0.116,0.6337976466266372
0.7615982190520711,0.117,0.6333396182020999
0.7615982190520711,0.11800000000000001,0.6328820593844301
0.7615982190520711,0.11900000000000001,0.6324249701578052
0.7615982190520711,0.12,0.6319683505020688
0.7615982190520711,0.121,0.6315122003927612
0.7615982190520711,0.122,0.6310565198011507
0.7615982190520711,0.123,0.6306013086942643
0.7615982190520711,0.124,0.6301465670349181
0.7615982190520711,0.125,0.629692294781748
0.7615982190520711,0.126,0.6292384918892402
0.7615982190520711,0.127,0.6287851583077607
0.7615982190520711,0.128,0.6283322939835864
0.7615982190520711,0.129,0.6278798988589339
0.7615982190520711,0.13,0.6274279728719901
0.7615982190520711,0.131,0.6269765159569414
0.7615982190520711,0.132,0.6265255280440031
0.7615982190520711,0.133,0.6260750090594489
0.7615982190520711,0.134,0.6256249589256402
0.7615982190520711,0.135,0.6251753775610548
0.7615982190520711,0.136,0.6247262648803159
0.7615982190520711,0.137,0.624277620794221
0.7615982190520711,0.138,0.6238294452097701
0.7615982190520711,0.139,0.6233817380301948
0.7615982190520711,0.14,0.622934499154986
0.7615982190520711,0.14100000000000001,0.6224877284799224
0.7615982190520711,0.14200000000000002,0.6220414258970983
0.7615982190520711,0.14300000000000002,0.6215955912949518
0.7615982190520711,0.14400000000000002,0.621150224558292
0.7615982190520711,0.145,0.6207053255683275
0.7615982190520711,0.146,0.6202608942026927
0.7615982190520711,0.147,0.6198169303354762
0.7615982190520711,0.148,0.6193734338372474
0.7615982190520711,0.149,0.6189304045750835
0.7615982190520711,0.15,0.6184878424125968
0.7615982190520711,0.151,0.6180457472099609
0.7615982190520711,0.152,0.6176041188239377
0.7615982190520711,0.153,0.6171629571079041
0.7615982190520711,0.154,0.6167222619118778
0.7615982190520711,0.155,0.6162820330825439
0.7615982190520711,0.156,0.6158422704632807
0.7615982190520711,0.157,0.6154029738941856
0.7615982190520711,0.158,0.6149641432121016
0.7615982190520711,0.159,0.6145257782506418
0.7615982190520711,0.16,0.614087878840216
0.7615982190520711,0.161,0.6136504448080554
0.7615982190520711,0.162,0.613213475978238
0.7615982190520711,0.163,0.6127769721717141
0.7615982190520711,0.164,0.6123409332063307
0.7615982190520711,0.165,0.6119053588968566
0.7615982190520711,0.166,0.6114702490550074
0.7615982190520711,0.167,0.6110356034894695
0.7615982190520711,0.168,0.6106014220059252
0.7615982190520711,0.169,0.6101677044070762
0.7615982190520711,0.17,0.6097344504926688
0.7615982190520711,0.171,0.6093016600595171
0.7615982190520711,0.17200000000000001,0.6088693329015272
0.7615982190520711,0.17300000000000001,0.6084374688097213
0.7615982190520711,0.17400000000000002,0.6080060675722606
0.7615982190520711,0.17500000000000002,0.6075751289744699
0.7615982190520711,0.176,0.6071446527988599
0.7615982190520711,0.177,0.6067146388251512
0.7615982190520711,0.178,0.6062850868302974
0.7615982190520711,0.179,0.6058559965885074
0.7615982190520711,0.18,0.6054273678712695
0.7615982190520711,0.181,0.6049992004473729
0.7615982190520711,0.182,0.6045714940829311
0.7615982190520711,0.183,0.6041442485414042
0.7615982190520711,0.184,0.6037174635836215
0.7615982190520711,0.185,0.6032911389678033
0.7615982190520711,0.186,0.6028652744495832
0.7615982190520711,0.187,0.6024398697820301
0.7615982190520711,0.188,0.6020149247156706
0.7615982190520711,0.189,0.6015904389985098
0.7615982190520711,0.19,0.6011664123760537
0.7615982190520711,0.191,0.6007428445913303
0.7615982190520711,0.192,0.6003197353849112
0.7615982190520711,0.193,0.5998970844949327
0.7615982190520711,0.194,0.599474891657117
0.7615982190520711,0.195,0.5990531566047932
0.7615982190520711,0.196,0.5986318790689183
0.7615982190520711,0.197,0.598211058778098
0.7615982190520711,0.198,0.597790695458607
0.7615982190520711,0.199,0.59737078883441
0.8250647373064104,0.0,0.7345917086575333
0.8250647373064104,0.001,0.7340810920186986
0.8250647373064104,0.002,0.7335707916551968
0.8250647373064104,0.003,0.7330608088387447
0.8250647373064104,0.004,0.732551144830954
0.8250647373064104,0.005,0.732041800883369
0.8250647373064104,0.006,0.7315327782375057
0.8250647373064104,0.007,0.7310240781248901
0.8250647373064104,0.008,0.7305157017670968
0.8250647373064104,0.009000000000000001,0.730007650375788
0.8250647373064104,0.01,0.7294999251527517
0.8250647373064104,0.011,0.7289925272899413
0.8250647373064104,0.012,0.7284854579695136
0.8250647373064104,0.013000000000000001,0.727978718363868
0.8250647373064104,0.014,0.7274723096356853
0.8250647373064104,0.015,0.726966232937967
0.8250647373064104,0.016,0.7264604894140738
0.8250647373064104,0.017,0.7259550801977647
0.8250647373064104,0.018000000000000002,0.7254500064132361
0.8250647373064104,0.019,0.7249452691751609
0.8250647373064104,0.02,0.7244408695887273
0.8250647373064104,0.021,0.7239368087496783
0.8250647373064104,0.022,0.7234330877443501
0.8250647373064104,0.023,0.7229297076497121
0.8250647373064104,0.024,0.7224266695334053
0.8250647373064104,0.025,0.7219239744537818
0.8250647373064104,0.026000000000000002,0.7214216234599438
0.8250647373064104,0.027,0.7209196175917828
0.8250647373064104,0.028,0.7204179578800188
0.8250647373064104,0.029,0.7199166453462393
0.8250647373064104,0.03,0.7194156810029386
0.8250647373064104,0.031,0.7189150658535567
0.8250647373064104,0.032,0.7184148008925187
0.8250647373064104,0.033,0.7179148871052742
0.8250647373064104,0.034,0.7174153254683354
0.8250647373064104,0.035,0.7169161169493175
0.8250647373064104,0.036000000000000004,0.7164172625069767
0.8250647373064104,0.037,0.7159187630912501
0.8250647373064104,0.038,0.7154206196432945
0.8250647373064104,0.039,0.7149228330955252
0.8250647373064104,0.04,0.7144254043716551
0.8250647373064104,0.041,0.7139283343867342
0.8250647373064104,0.042,0.7134316240471879
0.8250647373064104,0.043000000000000003,0.7129352742508563
0.8250647373064104,0.044,0.7124392858870333
0.8250647373064104,0.045,0.7119436598365051
0.8250647373064104,0.046,0.7114483969715893
0.8250647373064104,0.047,0.7109534981561738
0.8250647373064104,0.048,0.7104589642457553
0.8250647373064104,0.049,0.7099647960874783
0.8250647373064104,0.05,0.7094709945201739
0.8250647373064104,0.051000000000000004,0.7089775603743983
0.8250647373064104,0.052000000000000005,0.7084844944724714
0.8250647373064104,0.053,0.7079917976285156
0.8250647373064104,0.054,0.7074994706484943
0.8250647373064104,0.055,0.7070075143302502
0.8250647373064104,0.056,0.7065159294635441
0.8250647373064104,0.057,0.7060247168300932
0.8250647373064104,0.058,0.705533877203609
0.8250647373064104,0.059000000000000004,0.7050434113498366
0.8250647373064104,0.06,0.7045533200265919
0.8250647373064104,0.061,0.7040636039838003
0.8250647373064104,0.062,0.7035742639635352
0.8250647373064104,0.063,0.7030853007000553
0.8250647373064104,0.064,0.7025967149198432
0.8250647373064104,0.065,0.7021085073416433
0.8250647373064104,0.066,0.7016206786764995
0.8250647373064104,0.067,0.7011332296277931
0.8250647373064104,0.068,0.7006461608912807
0.8250647373064104,0.069,0.7001594731551319
0.8250647373064104,0.07,0.6996731670999669
0.8250647373064104,0.07100000000000001,0.6991872433988939
0.8250647373064104,0.07200000000000001,0.6987017027175471
0.8250647373064104,0.073,0.6982165457141235
0.8250647373064104,0.074,0.6977317730394209
0.8250647373064104,0.075,0.6972473853368747
0.8250647373064104,0.076,0.6967633832425955
0.8250647373064104,0.077,0.6962797673854059
0.8250647373064104,0.078,0.6957965383868778
0.8250647373064104,0.079,0.6953136968613697
0.8250647373064104,0.08,0.6948312434160626
0.8250647373064104,0.081,0.6943491786509981
0.8250647373064104,0.082,0.6938675031591144
0.8250647373064104,0.083,0.6933862175262829
0.8250647373064104,0.084,0.6929053223313456
0.8250647373064104,0.085,0.6924248181461505
0.8250647373064104,0.08600000000000001,0.691944705535589
0.8250647373064104,0.08700000000000001,0.6914649850576315
0.8250647373064104,0.088,0.6909856572633645
0.8250647373064104,0.089,0.6905067226970258
0.8250647373064104,0.09,0.6900281818960414
0.8250647373064104,0.091,0.6895500353910611
0.8250647373064104,0.092,0.6890722837059944
0.8250647373064104,0.093,0.6885949273580465
0.8250647373064104,0.094,0.6881179668577541
0.8250647373064104,0.095,0.6876414027090205
0.8250647373064104,0.096,0.687165235409152
0.8250647373064104,0.097,0.6866894654488925
0.8250647373064104,0.098,0.6862140933124595
0.8250647373064104,0.099,0.6857391194775792
0.8250647373064104,0.1,0.6852645444155211
0.8250647373064104,0.101,0.6847903685911342
0.8250647373064104,0.10200000000000001,0.684316592462881
0.8250647373064104,0.10300000000000001,0.6838432164828729
0.8250647373064104,0.10400000000000001,0.6833702410969047
0.8250647373064104,0.105,0.6828976667444895
0.8250647373064104,0.106,0.6824254938588931
0.8250647373064104,0.107,0.6819537228671686
0.8250647373064104,0.108,0.681482354190191
0.8250647373064104,0.109,0.6810113882426911
0.8250647373064104,0.11,0.6805408254332899
0.8250647373064104,0.111,0.6800706661645325
0.8250647373064104,0.112,0.6796009108329224
0.8250647373064104,0.113,0.6791315598289552
0.8250647373064104,0.114,0.6786626135371523
0.8250647373064104,0.115,0.6781940723360946
0.8250647373064104,0.116,0.6777259365984564
0.8250647373064104,0.117,0.6772582066910382
0.8250647373064104,0.11800000000000001,0.6767908829748008
0.8250647373064104,0.11900000000000001,0.6763239658048981
0.8250647373064104,0.12,0.67585745553071
0.8250647373064104,0.121,0.6753913524958762
0.8250647373064104,0.122,0.6749256570383286
0.8250647373064104,0.123,0.6744603694903242
0.8250647373064104,0.124,0.6739954901784778
0.8250647373064104,0.125,0.6735310194237948
0.8250647373064104,0.126,0.6730669575417033
0.8250647373064104,0.127,0.6726033048420871
0.8250647373064104,0.128,0.6721400616293174
0.8250647373064104,0.129,0.6716772282022853
0.8250647373064104,0.13,0.6712148048544335
0.8250647373064104,0.131,0.670752791873789
0.8250647373064104,0.132,0.670291189542994
0.8250647373064104,0.133,0.6698299981393384
0.8250647373064104,0.134,0.6693692179347909
0.8250647373064104,0.135,0.6689088491960308
0.8250647373064104,0.136,0.6684488921844791
0.8250647373064104,0.137,0.6679893471563304
0.8250647373064104,0.138,0.6675302143625832
0.8250647373064104,0.139,0.6670714940490717
0.8250647373064104,0.14,0.6666131864564965
0.8250647373064104,0.14100000000000001,0.666155291820455
0.8250647373064104,0.14200000000000002,0.6656978103714729
0.8250647373064104,0.14300000000000002,0.6652407423350343
0.8250647373064104,0.14400000000000002,0.6647840879316123
0.8250647373064104,0.145,0.6643278473766993
0.8250647373064104,0.146,0.6638720208808374
0.8250647373064104,0.147,0.6634166086496486
0.8250647373064104,0.148,0.6629616108838646
0.8250647373064104,0.149,0.662507027779357
0.8250647373064104,0.15,0.6620528595271667
0.8250647373064104,0.151,0.6615991063135341
0.8250647373064104,0.152,0.6611457683199284
0.8250647373064104,0.153,0.6606928457230771
0.8250647373064104,0.154,0.6602403386949952
0.8250647373064104,0.155,0.6597882474030149
0.8250647373064104,0.156,0.659336572009814
0.8250647373064104,0.157,0.6588853126734456
0.8250647373064104,0.158,0.6584344695473666
0.8250647373064104,0.159,0.6579840427804666
0.8250647373064104,0.16,0.6575340325170965
0.8250647373064104,0.161,0.6570844388970971
0.8250647373064104,0.162,0.6566352620558275
0.8250647373064104,0.163,0.6561865021241932
0.8250647373064104,0.164,0.6557381592286748
0.8250647373064104,0.165,0.6552902334913558
0.8250647373064104,0.166,0.6548427250299503
0.8250647373064104,0.167,0.6543956339578314
0.8250647373064104,0.168,0.6539489603840583
0.8250647373064104,0.169,0.6535027044134044
0.8250647373064104,0.17,0.6530568661463849
0.8250647373064104,0.171,0.6526114456792838
0.8250647373064104,0.17200000000000001,0.652166443104181
0.8250647373064104,0.17300000000000001,0.6517218585089803
0.8250647373064104,0.17400000000000002,0.6512776919774358
0.8250647373064104,0.17500000000000002,0.6508339435891786
0.8250647373064104,0.176,0.6503906134197444
0.8250647373064104,0.177,0.6499477015405996
0.8250647373064104,0.178,0.649505208019168
0.8250647373064104,0.179,0.6490631329188574
0.8250647373064104,0.18,0.648621476299086
0.8250647373064104,0.181,0.6481802382153081
0.8250647373064104,0.182,0.6477394187190412
0.8250647373064104,0.183,0.6472990178578909
0.8250647373064104,0.184,0.6468590356755777
0.8250647373064104,0.185,0.6464194722119623
0.8250647373064104,0.186,0.6459803275030714
0.8250647373064104,0.187,0.6455416015811234
0.8250647373064104,0.188,0.6451032944745534
0.8250647373064104,0.189,0.6446654062080389
0.8250647373064104,0.19,0.6442279368025251
0.8250647373064104,0.191,0.6437908862752496
0.8250647373064104,0.192,0.6433542546397677
0.8250647373064104,0.193,0.642918041905977
0.8250647373064104,0.194,0.6424822480801426
0.8250647373064104,0.195,0.6420468731649214
0.8250647373064104,0.196,0.6416119171593865
0.8250647373064104,0.197,0.641177380059052
0.8250647373064104,0.198,0.6407432618558973
0.8250647373064104,0.199,0.6403095625383907
0.8885312555607496,0.0,0.7761464642917568
0.8885312555607496,0.001,0.7756445350290778
0.8885312555607496,0.002,0.7751427889532367
0.8885312555607496,0.003,0.774641227836855
0.8885312555607496,0.004,0.7741398534420437
0.8885312555607496,0.005,0.7736386675204289
0.8885312555607496,0.006,0.7731376718131755
0.8885312555607496,0.007,0.7726368680510127
0.8885312555607496,0.008,0.7721362579542589
0.8885312555607496,0.009000000000000001,0.771635843232847
0.8885312555607496,0.01,0.7711356255863496
0.8885312555607496,0.011,0.7706356067040055
0.8885312555607496,0.012,0.7701357882647448
0.8885312555607496,0.013000000000000001,0.7696361719372151
0.8885312555607496,0.014,0.769136759379808
0.8885312555607496,0.015,0.7686375522406853
0.8885312555607496,0.016,0.7681385521578059
0.8885312555607496,0.017,0.7676397607589523
0.8885312555607496,0.018000000000000002,0.7671411796617577
0.8885312555607496,0.019,0.7666428104737327
0.8885312555607496,0.02,0.7661446547922935
0.8885312555607496,0.021,0.7656467142047885
0.8885312555607496,0.022,0.7651489902885259
0.8885312555607496,0.023,0.7646514846108022
0.8885312555607496,0.024,0.7641541987289295
0.8885312555607496,0.025,0.7636571341902636
0.8885312555607496,0.026000000000000002,0.7631602925322324
0.8885312555607496,0.027,0.7626636752823642
0.8885312555607496,0.028,0.7621672839583162
0.8885312555607496,0.029,0.7616711200679029
0.8885312555607496,0.03,0.7611751851091252
0.8885312555607496,0.031,0.7606794805701991
0.8885312555607496,0.032,0.7601840079295847
0.8885312555607496,0.033,0.7596887686560156
0.8885312555607496,0.034,0.7591937642085279
0.8885312555607496,0.035,0.7586989960364896
0.8885312555607496,0.036000000000000004,0.7582044655796304
0.8885312555607496,0.037,0.7577101742680709
0.8885312555607496,0.038,0.7572161235223526
0.8885312555607496,0.039,0.7567223147534677
0.8885312555607496,0.04,0.7562287493628894
0.8885312555607496,0.041,0.7557354287426012
0.8885312555607496,0.042,0.7552423542751279
0.8885312555607496,0.043000000000000003,0.7547495273335649
0.8885312555607496,0.044,0.7542569492816097
0.8885312555607496,0.045,0.7537646214735915
0.8885312555607496,0.046,0.7532725452545019
0.8885312555607496,0.047,0.752780721960026
0.8885312555607496,0.048,0.7522891529165724
0.8885312555607496,0.049,0.7517978394413046
0.8885312555607496,0.05,0.7513067828421717
0.8885312555607496,0.051000000000000004,0.7508159844179392
0.8885312555607496,0.052000000000000005,0.7503254454582201
0.8885312555607496,0.053,0.7498351672435064
0.8885312555607496,0.054,0.7493451510451996
0.8885312555607496,0.055,0.7488553981256426
0.8885312555607496,0.056,0.7483659097381508
0.8885312555607496,0.057,0.7478766871270431
0.8885312555607496,0.058,0.7473877315276741
0.8885312555607496,0.059000000000000004,0.746899044166465
0.8885312555607496,0.06,0.7464106262609356
0.8885312555607496,0.061,0.7459224790197354
0.8885312555607496,0.062,0.745434603642676
0.8885312555607496,0.063,0.7449470013207622
0.8885312555607496,0.064,0.7444596732362241
0.8885312555607496,0.065,0.7439726205625488
0.8885312555607496,0.066,0.7434858444645124
0.8885312555607496,0.067,0.7429993460982118
0.8885312555607496,0.068,0.742513126611097
0.8885312555607496,0.069,0.7420271871420024
0.8885312555607496,0.07,0.7415415288211796
0.8885312555607496,0.07100000000000001,0.741056152770329
0.8885312555607496,0.07200000000000001,0.740571060102632
0.8885312555607496,0.073,0.7400862519227832
0.8885312555607496,0.074,0.7396017293270227
0.8885312555607496,0.075,0.739117493403168
0.8885312555607496,0.076,0.7386335452306464
0.8885312555607496,0.077,0.7381498858805272
0.8885312555607496,0.078,0.737666516415554
0.8885312555607496,0.079,0.737183437890177
0.8885312555607496,0.08,0.7367006513505852
0.8885312555607496,0.081,0.7362181578347387
0.8885312555607496,0.082,0.7357359583724012
0.8885312555607496,0.083,0.7352540539851725
0.8885312555607496,0.084,0.7347724456865202
0.8885312555607496,0.085,0.7342911344818127
0.8885312555607496,0.08600000000000001,0.7338101213683513
0.8885312555607496,0.08700000000000001,0.7333294073354027
0.8885312555607496,0.088,0.7328489933642314
0.8885312555607496,0.089,0.7323688804281316
0.8885312555607496,0.09,0.7318890694924607
0.8885312555607496,0.091,0.7314095615146702
0.8885312555607496,0.092,0.7309303574443394
0.8885312555607496,0.093,0.730451458223207
0.8885312555607496,0.094,0.7299728647852038
0.8885312555607496,0.095,0.7294945780564851
0.8885312555607496,0.096,0.7290165989554626
0.8885312555607496,0.097,0.7285389283928373
0.8885312555607496,0.098,0.7280615672716316
0.8885312555607496,0.099,0.7275845164872218
0.8885312555607496,0.1,0.7271077769273699
0.8885312555607496,0.101,0.7266313494722566
0.8885312555607496,0.10200000000000001,0.726155234994513
0.8885312555607496,0.10300000000000001,0.7256794343592531
0.8885312555607496,0.10400000000000001,0.7252039484241061
0.8885312555607496,0.105,0.7247287780392483
0.8885312555607496,0.106,0.7242539240474358
0.8885312555607496,0.107,0.7237793872840363
0.8885312555607496,0.108,0.7233051685770613
0.8885312555607496,0.109,0.7228312687471982
0.8885312555607496,0.11,0.7223576886078423
0.8885312555607496,0.111,0.7218844289651293
0.8885312555607496,0.112,0.7214114906179666
0.8885312555607496,0.113,0.7209388743580661
0.8885312555607496,0.114,0.7204665809699756
0.8885312555607496,0.115,0.7199946112311109
0.8885312555607496,0.116,0.7195229659117874
0.8885312555607496,0.117,0.7190516457752527
0.8885312555607496,0.11800000000000001,0.7185806515777177
0.8885312555607496,0.11900000000000001,0.7181099840683884
0.8885312555607496,0.12,0.7176396439894985
0.8885312555607496,0.121,0.7171696320763399
0.8885312555607496,0.122,0.716699949057295
0.8885312555607496,0.123,0.7162305956538684
